Time (min),CLK,clk,CLK/CYC_data,clk_data,CLK_data,CRY,cry,CRY_data,CWO,cwo,cwo_data,CWO_data,CYC/CLK,pdp1,PDP1,pdp1_data,PDP1_data,per,PER,PER/TIM-p,PER/TIM_data,per_data,PER_data,tim,TIM,tim_data,TIM_data,VRI,vri,vri_data,VRI_data
689.6809067129, ,94.4444, , , ,86.1702, , , , , , , , , , , , , , , , , , , , , , , , , 
690.120313862, , , , , ,85.1064, , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
690.3714036615, , , , , , , , , , , , , , , , , , , ,90, , , , , , , , , , , 
690.4341761113, , ,52.026,81.6929,58.6099, , ,0.6128, , ,75.2504,94.3232, , , ,90.1355,98.9692, , , ,99.9397,59.5142,91.893, , ,77.6581,92.4379, , ,75.9006,99.8362
690.4969485612, , , , , ,86.1702, , , , , , ,0, , , , , , , , , , , , , , ,98.2456, , , 
690.6852659108, , , , , , ,53, , , , , , ,35.2941, , , , , , , , , , , , , , , , , 
690.9363557103, ,100, , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
691.1246730599, , , , , , ,54, , , , , , , ,100, , , , , , , , , , , , , , , , 
691.3757628594, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
691.7523975586, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
692.0034873581, , , , , ,87.234,55, , , , , , , , , , , , , , , , , , , , , , , , 
692.3801220573, , , , , ,87.234, , , , , , , , , , , , , , , , , , , , , , , , , 
693.3217088053, , , , , , , , ,57.971, , , , , , , , , , , , , , , , , , , , , , 
693.4472537051, , , , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , 
693.6355710547, , , , , ,88.2979, , , , , , , , , , , , , , , , , , , , , , , , , 
693.6355710547, , ,51.4399,82.2247,59.2799, , ,0.4842, , ,74.5809,94.6939, , , ,89.738,98.8268, , , ,99.8977,58.945,91.5294, , ,77.1274,92.0542, , ,75.3657,99.8881
693.949433304, , , , , , ,57, , , , , , , , , , , , , , , , , , , , , , , , 
694.3888404531, , , , , , ,58, , , , , , , , , , , , , , , , , , , , , , , , 
694.5771578027, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
694.7027027024, , , , , , , , , , , , , ,33.8235, , , , , , , , , , , , , , , , , 
694.9537925019, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
695.0793374017, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.8491, , 
695.2676547513, , ,50.8529,82.7503,59.9484, , ,0.3712, , ,73.9082,95.0522, , , ,89.3337,98.6754, , , ,99.845,58.3747,91.1591, , ,76.5926,91.6599, , ,74.8272,99.9302
695.8326068001, , , , , ,89.3617, , , , , , , , , , , , , , , , , , , , , , , , , 
696.0209241497, , , , , , ,59, , , , , , , , , , , , , , , , , , , , , , , , 
696.2092414993, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
696.2720139492, , , , , ,89.3617, , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
696.4603312988, , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , , 
696.8997384479, , , , , , ,61, , , , , , , , , , , , , , , , , , , , , , , , 
697.3391455969, , , , , ,90.4255, , , , , , , , , , , , , , , , , , , , , , , , , 
697.4019180468, , ,50.2651,83.2697,60.6152, , ,0.2734, , ,73.2323,95.398, , , ,88.9227,98.515, , , ,99.7816,57.8035,90.7823, , ,76.0539,91.2552, , ,74.2854,99.9625
697.5902353964, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
697.9040976458, , ,49.6766,83.7826,61.2801, , ,0.1908, , ,72.5537,95.7313, , , ,88.505,98.3458, , , ,99.7076,57.2315,90.399, , ,75.5113,90.8402, , ,73.7403,99.9851
698.2179598951, , , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , 
698.5945945943, , , , , , ,62, , , , , ,1.1111,32.3529, , , , , , , , , , , , , , , , , 
698.9084568437, , , , , ,90.4255, , , , , , , , , , , , , , , , , , , , , , , , , 
699.0340017434, , , , , , ,63, , , , , ,0, , , , , , , , , , , , , , , , , , 
699.2850915429, , , , , ,91.4894, , , , , , , , , , , , , , , , , , , , , , , , , 
699.4106364426, , , , , , ,64, ,56.5217, , , , , , , , , , , , , , , , , , , , , , 
700.2894507408, , , , , , , , , , , , , , , , , , , ,85, , , , , , , , , , , 
701.1054925891, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , 
701.3565823886, , , , , ,92.5532, , , , , , , , , , , , , , , , , , , , , , , , , 
701.4193548384, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
701.5448997382, , , , , , ,66, , , , , , , , , , , , , , , , , , , , , , , , 
701.7332170878, , , , , ,92.5532, , , , , , , , , , , , , , , , , , , , , , ,33.9623, , 
701.9843068873, , , , , , ,67, , , , , , , , , , , , , , , , , , , , , , , , 
702.3609415865, , , , , , , , , , , , ,0, ,98.4615, , , , , , , , , , , , ,96.4912, , , 
702.7375762857, , , , , , , , , , , , ,1.1111,30.8824, , , , , , , , , , , , , ,98.2456, , , 
703.2397558846, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
703.6791630337, , , , , , ,68, , , , , , , , , , , , , , , , , , , , , , , , 
703.8674803833, , , , , ,93.617, , , , , , , , , , , , , , , , , , , , , , , , , 
704.0557977329, , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , 
704.495204882, , , , , , ,70, , , , , , , , , , , , , , , , , , , , , , , , 
704.6207497818, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
705.4367916301, ,94.4444, , , , , , , , , , , , , , , , , ,90, , , , , , , , , , , 
705.5623365298, , , , , , ,70, , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
705.7506538794, , , , , , , , ,55.0725, , , , , ,100, , , , , , , , , , , , , , , , 
706.0017436789, , , , , , ,71, , , , , ,0, , , , , , , , , , , , , , , , , , 
706.3783783781, , , , , ,94.6809,72, , , , , , , , , , , , , , , , , , , , , , , , 
706.8177855272, , , , , ,93.617, , , , , , , , , , , , , , , , , , , , , , , , , 
706.9433304269, , ,48.9905,84.3716,62.0519, , ,0.1134, , ,71.7602,96.1036, , , ,88.0104,98.1377, , , ,99.6083,56.5646,89.9448, , ,74.8748,90.3443, , ,73.1016,99.9991
707.0061028768, , , , , , , , , , , , , ,29.4118, , , , , , , , , , , , , , , , , 
707.1944202264, , , , , ,94.6809, , , , , , , , , , , , , , , , , , , , , , , , , 
707.4455100259, , , , , , ,73, , , , , , , , , , , , , , , , , , , , , , , , 
707.884917175, , , , , , ,74, , , , , , , , , , , , , , , , , , , , , , , , 
708.3243243241, , , , , , ,74, , , , , ,0, , , , , , , , , , , , , , , , , , 
708.5126416737, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32.0755, , 
708.5754141235, , ,48.3038,84.9517,62.8208, , ,0.056, , ,70.9635,96.4589, , , ,87.507,97.9177, , , ,99.495,55.8967,89.4822, , ,74.2334,89.8349, , ,72.4587,100
708.6381865734, , , , , , , , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
708.7637314731, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
709.2031386222, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
709.3914559718, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , 
709.768090671, , , , , , ,76, , , , , , , , , , , , , , , , , , , , , , , , 
710.0191804705, , , , , ,95.7447, , , , , , , , , , , , , , , , , , , , , , , , , 
710.2074978201, , , , , , ,77, , , , , ,0, , , , , , ,85, , , , , , , , , , , 
710.4585876196, , , , , ,94.6809, , , , , , , , , , , , , , , , , , , , , , , , , 
710.8979947687, , , , , ,95.7447, , , , , , , , , , , , , , , , , , , , , , , , , 
711.211857018, , , , , , , , , , , , , ,27.9412, , , , , , , , , , , , , , , , , 
711.4629468175, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
711.5884917173, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
711.9023539666, , , , , , ,78, , , , , , , , , , , , , , , , , , , , , , , , 
712.2789886658, , , , , , ,79, ,53.6232, , , , , , , , , , , , , , , , , , , , , , 
712.5928509152, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
712.9067131645, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
713.2205754139, ,94.4444, , , , ,80, , , , , , , , , , , , , , , , , , , , , , , , 
713.5972101131, , , , , , ,80, , , , , , , , , , , , , , , , , , , , , , , , 
713.9738448123, , , , , ,96.8085, , , , , , , , , , , , , , , , , , , , , , , , , 
714.0366172622, , , , , , ,81, , , , , , , , , , , , , , , , , , , , , , , , 
714.3504795115, , , , , ,95.7447, , , , , , , , ,98.4615, , , , , , , , , , , , ,96.4912, , , 
714.7898866606, , , , , ,96.8085, , , , , , , , , , , , , , , , , , , , , , , , , 
714.9782040102, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28.3019, , 
715.1037489099, , , , , , ,82, , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
715.543156059, , , , , , ,83, , , , , , ,26.4706, , , , , , , , , , , , , , , , , 
715.9197907582, , , , , , ,84, , , , , , , , , , , , , , , , , , , , , , , , 
716.3591979073, , , , , , ,83, , , , , ,0, , , , , , , , , , , , , , , , , , 
716.8613775063, , , , , , ,84, , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
717.2380122055, , , , , , ,85, , , , , ,0, , , , , , , , , , , , , , , , , , 
718.3051438533, , , , , , ,86, , , , , , , , , , , , , , , , , , , , , , , , 
718.3679163031, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
718.5562336527, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
718.6817785525, , , , , , ,87, , , , , , , , , , , , , , , , , , , , , , , , 
718.9328683519, , , , , , , , ,52.1739, , , , , , , , , , , , , , , , , , , , , , 
719.1211857016, , , , , , ,87, , , , , , , , , , , , , , , , , , , , , , , , 
719.2467306013, , ,47.6164,85.5226,63.5867, , ,0.0183, , ,70.1639,96.7971, , , ,86.995,97.686, , , ,99.368,55.2281,89.0112, , ,73.5872,89.3124, , ,71.8118,99.9878
719.5605928506, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
719.7489102002, , ,46.9286,86.0843,64.3492, , ,0, , ,69.3617,97.1181, , , ,86.4744,97.4426, , , ,99.2273,54.5589,88.5322, , ,72.9364,88.7769, , ,71.161,99.9626
719.8744551, , , , , ,97.8723, , , , , , , , , , , , , , , , , , , , , , , , , 
719.9999999997, , , , , , , , , , , , ,0,25, , , , , , , , , , , , , , , , , 
720.1883173493, , , , , , ,88, , , , , , , , , , , , , , , , , , , , , , , , 
720.2510897992, , , , , ,96.8085, , , , , , , , , , , , , , , , , , , , , , , , , 
720.3766346989, , , , , , , , , , , , , , , , , , , , , , , , , , , ,98.2456, , , 
720.5649520485, , , , , ,97.8723,89, , , , , , , , , , , , ,80, , , , , , , , , , , 
721.0043591976, , , , , , ,90, , , , , , , ,96.9231, , , , , , , , , , , , , , , , 
721.1299040974, ,94.4444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
721.8831734958, , ,46.0504,86.7874,65.3174, , ,0.0045, , ,68.3349,97.503, , , ,85.7978,97.1151, , , ,99.0284,53.7041,87.9093, , ,72.0992,88.0752, , ,70.3249,99.9115
722.5736704444, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.4151, , 
722.6364428942, , ,45.1719,87.4748,66.2794, , ,0.0398, , ,67.3051,97.86, , , ,85.1079,96.769, , , ,98.808,52.8487,87.2738, , ,71.2551,87.3535, , ,69.483,99.8393
722.761987794, , , , , , ,91, , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
723.1386224932, , , , , , ,92, , , , , ,0, , , , , , , , , , , , , , , , , , 
723.5152571924, , ,44.2935,88.1463,67.2349, , ,0.1053, , ,66.273,98.189, , , ,84.4049,96.4044, , , ,98.5667,51.993,86.6261, , ,70.4044,86.6125, , ,68.6357,99.7463
723.5780296423, , , , , , ,93, , , , , , , , , , , , , , , , , , , , , , , , 
723.9546643415, , , , , , , , , , , , , , ,98.4615, , , , , , , , , , , , , , , , 
724.205754141, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
724.2685265908, , , , , , , , , , , , , ,23.5294, , , , , , , , , , , , , , , , , 
724.5823888402, , ,43.4155,88.8015,68.1834, , ,0.2005, , ,65.2393,98.4902, , , ,83.6891,96.0217, , , ,98.3048,51.1373,85.9664, , ,69.5473,85.8527, , ,67.7831,99.6325
725.2728857887, ,100, , , , ,94, , , , , , , , , , , , , , , , , , , , , , , , 
725.4612031383, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
725.5867480381, , , , , , ,95, ,50.7246, , , , , , , , , , , , , , , , , , , , , , 
726.2772449866, , , , , , , , , , , , , , , , , , , , , , , , , , , ,96.4912, , , 
726.591107236, , , , , , ,96, , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
726.9677419352, , , , , , ,96, , , , , ,0, , , , , , ,85, , , , , , , , , , , 
727.2188317347, , , , , ,98.9362, , , , , , , , ,96.9231, , , , , , , , , , , , , , , , 
727.2188317347, , ,42.5407,89.4382,69.1217, , ,0.3246, , ,64.2077,98.7628, , , ,82.963,95.6222, , , ,98.0236,50.2844,85.2972, , ,68.6868,85.0772, , ,66.9282,99.4985
727.4071490843, , , , , , ,97, , , , , , , , , , , , , , , , , , , , , , , , 
727.5954664339, , , , , ,97.8723, , , , , , , , , , , , , , , , , , , , , , , , , 
728.034873583, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
728.4742807321, , , , , , ,98, , , , , , , , , , , , , , , , , , , , , , , , 
728.8509154313, , , , , , ,99, , , , , , ,22.0588, , , , , , , , , , , , , , , , , 
729.1020052308, ,94.4444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
729.2903225804, , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , 
729.7297297295, , , , , , ,99, , , , , ,1.1111, , , , , , , , , , , , , , , ,24.5283, , 
729.8552746292, , ,41.6669,90.0583,70.0522, , ,0.4772, , ,63.1758,99.0079, , , ,82.2248,95.2051, , , ,97.7228,49.432,84.6168, , ,67.8207,84.2844, , ,66.0687,99.3442
730.1691368785, , , , , , ,100, , , , , ,0, , , , , , , , , , , , , , , , , , 
730.9851787268, , , , , , , , , , , , , , , , , , , ,80, , , , , , , , , , , 
731.2362685263, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
731.4873583258, , ,40.7942,90.6614,70.9747, , ,0.658, , ,62.1439,99.2255, , , ,81.4748,94.7706, , , ,97.4029,48.5803,83.9256, , ,66.9493,83.4749, , ,65.205,99.1697
732.3034001741, , , , , , , , , , , , ,2.2222, , , , , , , , , , , , , , , , , , 
732.6800348733, , , , , , , , ,49.2754, , , ,1.1111, , , , , , , , , , , , , , , , , , 
733.1194420224, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
733.5588491715, , , , , , , , , , , , ,1.1111, ,95.3846, , , , , , , , , , , , , , , , 
733.6216216213, , , , , , , , , , , , , ,20.5882, , , , , , , , , , , , , , , , , 
733.9354838707, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
735.3792502177, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
735.5047951174, , , , , , , , , , , , , , ,96.9231, , , , , , , , , , , , , , , , 
735.7558849169, , ,39.923,91.2473,71.8885, , ,0.8665, , ,61.1129,99.4158, , , ,80.7133,94.3189, , , ,97.0643,47.7297,83.2239, , ,66.0728,82.6493, , ,64.3373,98.9752
735.8186573668, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
736.8230165647, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
737.136878814, ,88.8889, , , , , , , , , , ,0, , , , , , , , , , , , , , , ,22.6415, , 
738.0784655621, , , , , , ,99, , , , , , , , , , , , , , , , , , , , , , , , 
738.2040104618, , , , , , , , , , , , ,0,19.1176, , , , , , , , , , , , , ,94.7368, , , 
738.3923278114, , ,39.0547,91.8151,72.7923, , ,1.102, , ,60.0844,99.5788, , , ,79.9415,93.8509, , , ,96.7079,46.8814,82.513, , ,65.1927,81.8093, , ,63.4669,98.7612
738.5178727111, , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , 
739.1455972098, ,94.4444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
739.2083696597, , ,38.1883,92.3652,73.6867, , ,1.3643, , ,59.0577,99.7149, , , ,79.1589,93.3663, , , ,96.3336,46.0346,81.7922, , ,64.3083,80.9546, , ,62.5932,98.5276
739.2083696597, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
739.6477768088, , , , , , , , , , , , ,0, ,95.3846, , , , , , , , , , , , , , , , 
739.9616390581, , , , , , , , ,47.8261, , , , , , , , , , , , , , , , , , , , , , 
740.7776809064, , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , 
741.5937227547, , , , , , , , , , , , , , , , , , , ,75, , , , , , , , , , , 
742.1586748036, , ,37.3243,92.8975,74.5715, , ,1.6529, , ,58.0333,99.8244, , , ,78.3657,92.8654, , , ,95.9421,45.1895,81.0621, , ,63.4199,80.0857, , ,61.7164,98.2747
742.2842197033, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , ,96.4912, , , 
743.0374891017, , , , , , , , , , , , , ,17.6471, , , , , , , , , , , , , , , , , 
743.2885789012, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
744.0418482996, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
744.9834350477, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.7547, , 
745.2345248471, ,88.8889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
745.3600697469, , ,36.4628,93.4118,75.4461, , ,1.9676, , ,57.0118,99.9073, , , ,77.5623,92.3484, , , ,95.5337,44.3464,80.3228, , ,62.5277,79.2034, , ,60.8367,98.0026
746.1761115952, ,94.4444, , , , , , , , , , , , ,93.8462, , , , , , , , , , , , , , , , 
747.3060156928, , , , , , , , ,46.3768, , , , , , , , , , , , , , , , , , , , , , 
747.4943330424, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
747.9337401915, , , , , , , , , , , , , ,16.1765, , , , , , , , , , , , , , , , , 
747.9965126414, , ,35.7697,93.8134,76.1443, , ,2.2402, , ,56.1899,99.9551, , , ,76.9068,91.9197, , , ,95.1921,43.6678,79.7199, , ,61.8053,78.482, , ,60.1251,97.7692
748.3731473406, , , , , , , , , , , , , , , , , , , ,80, , , , , , , , , , , 
748.5614646902, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
749.0008718393, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
749.3775065385, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
749.5030514382, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
749.6913687879, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
749.8796861375, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
750.1307759369, , , , , , , , , , , , , , , , , , , ,85, , , , , , , , , , , 
750.3190932865, , , , , , , , , , , , , , ,95.3846, , , , , , , , , , , , ,94.7368, , , 
750.7585004356, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
750.9468177852, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
751.1351351348, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
751.1979075847, , ,35.0786,94.2031,76.8355, , ,2.5293, , ,55.3703,99.986, , , ,76.2449,91.4808, , , ,94.84,42.9907,79.1114, , ,61.0808,77.7526, , ,59.4119,97.5236
751.3862249343, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
751.4489973842, , , , , , ,99, , , , , , , , , , , , , , , , , , , , , , , , 
751.7628596335, , , , , ,100,100, , , , , , , , , , , , ,80, , , , , , , , , , , 
752.2022667826, , , , , ,98.9362, , , , , , ,0, , , , , , , , , , , , , , , , , , 
752.516129032, , , , , , , , , , , , , , ,93.8462, , , , , , , , , , , , , , , , 
752.6416739317, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
752.8299912813, , , , , , , , , , , , , ,14.7059, , , , , , , , , , , , , , ,18.8679, , 
753.0183086309, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
753.1438535307, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
753.3321708803, , ,34.3896,94.5807,77.5195, , ,2.8346, , ,54.5534,100, , , ,75.5769,91.032, , , ,94.4777,42.3153,78.4976, , ,60.3544,77.0156, , ,58.6974,97.2659
753.45771578, , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
753.5204882299, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
754.1482127286, , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , 
754.4620749779, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
754.7759372273, , , , , ,98.9362, , ,44.9275, , , , , , , , , , , , , , , , , , , , , , 
755.2153443763, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
755.4664341758, , ,33.7029,94.9462,78.1961, , ,3.1561, , ,53.7393,99.9974, , , ,74.903,90.5732, , , ,94.1054,41.6417,77.8787, , ,59.6263,76.2711, , ,57.9817,96.9963
755.4664341758, , ,33.1023,95.2567,78.7835, , ,3.4512, , ,53.0276,99.9815, , , ,74.3069,90.1627, , , ,93.7707,41.0523,77.3314, , ,58.9861,75.6121, , ,57.3528,96.75
756.0313862246, , , , , ,98.9362, , , , , , , , , , , , , , , , , , , , , , , , , 
756.345248474, , , , , , , , , , , , ,1.1111, , , , , , , , , , , , , , , , , , 
756.4707933737, , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , 
756.6591107233, , , , , , ,100, , , , , ,0, , , , , , , , , , , , , , , , , , 
757.0357454226, , ,32.5036,95.5578,79.365, , ,3.7585, , ,52.3183,99.953, , , ,73.7065,89.7449, , , ,93.4287,40.4645,76.7805, , ,58.3449,74.948, , ,56.7232,96.4946
