Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
2.0675,,,,,,,,,,82.3529411765,,5,,,,,97.3348333824,99.1061365387,5.6786913947,13.2257903514,45.0464294599,25.2703166512,37.3179124094,68.5823443898,20.6725237429,84.0771599085,38.5440941953,59.8625774113,24.5249752107,72.6246025752,34.4399300307
2.0726,,94.4444444444,,11,,,,,,,,,,,,,97.3332313603,99.1070804069,5.6760401785,13.2228255617,45.0421638319,25.2662867108,37.31308929,68.578568677,20.669230591,84.0736595828,38.5393032113,59.8579274744,24.5210625245,72.6204034537,34.4455587206
2.0743,,,,,,,,48.5294117647,15.3846153846,,,,,,,,97.3316289057,99.1080238046,5.6733893347,13.2198609577,45.0378982822,25.262256952,37.3082663338,68.5747929641,20.6659377099,84.0701589553,38.5345124116,59.853277456,24.517150011,72.6162041242,34.451187716
2.0777,,,,,,67.8571428571,,,,,,,,,,,97.3300260188,99.1089667319,5.6707388593,13.2168966135,45.0336328109,25.2582273749,37.3034435407,68.5710171584,20.6626451335,84.066658026,38.5297216119,59.8486273559,24.5132376699,72.6120046759,34.4568170169
2.0853,,,,,,,,,,,,,58.8235294118,,,,97.328958004,99.1095945661,5.6689734814,13.2149220919,45.0307914604,25.2555432306,37.3002309557,68.5685019984,20.6604519672,84.0643258841,38.5265303863,59.8455297369,24.5106316093,72.609207134,34.4605670516
2.0912,,,78.7234042553,,,,,,,,,,,,,,97.3278895569,99.1102221179,5.6672082665,13.2129476445,45.0279501099,25.2528591772,37.2970185339,68.5659868385,20.6582589026,84.0619935912,38.5233391607,59.8424321179,24.5080256205,72.6064095623,34.4643172252
2.0938,,,,,,69.0476190476,,,16.9230769231,,,,,,,,97.3268211097,99.1108494817,5.6654432183,13.2109733085,45.0251088377,25.2501751692,37.2938061121,68.5634716786,20.6560659733,84.0596611474,38.5201479352,59.8393344173,24.505419718,72.6036118718,34.4680675377
2.0969,,,79.7872340426,,,67.8571428571,,,,,,,,,,49.0566037736,97.3257526626,99.1114766572,5.663678333,13.2089990839,45.0222675655,25.2474912975,37.2905938535,68.5609564258,20.6538731795,84.0573287036,38.5169568018,59.8362367167,24.502813873,72.6008141516,34.4718179612
2.1055,,,,,,,,47.0588235294,,,,,,,,,97.324683783,99.1121035505,5.6619136106,13.2070249336,45.0194263716,25.2448074257,37.2873815948,68.5584412659,20.6516804872,84.0549961089,38.5137656683,59.8331389345,24.5002081287,72.5980163422,34.4755727168
2.1082,,,,10,,69.0476190476,,,,,,,,10,,,97.3236146873,99.1127302556,5.6601490511,13.2050508946,45.0165851777,25.2421236902,37.284169445,68.5559260131,20.6494879303,84.0526633633,38.5105745349,59.8300411523,24.4976024419,72.5952184436,34.479318225
2.1099,,,78.7234042553,,,,,,,,,,,,,,97.3225453754,99.1133567726,5.6583846584,13.203076967,45.0137439838,25.2394400455,37.2809574038,68.5534107603,20.6472955089,84.0503306177,38.5073834936,59.8269433701,24.4949968414,72.5924204857,34.4830431836
2.1133,,,,,,,66.6666666667,,,,,,,,,,97.3214758472,99.1139830073,5.6566204247,13.2011031136,45.0109028682,25.2367564463,37.2777454171,68.5508956004,20.6451031891,84.0479977212,38.5041924523,59.8238455063,24.4923913128,72.5896224682,34.4867566733
2.1175,,,,,,,,48.5294117647,,,,,,,,,97.3203849155,99.1146215672,5.6548211096,13.1990899436,45.0080050571,25.2340193022,37.2744693114,68.5483300853,20.6428671948,84.045618043,38.5009377523,59.8206857162,24.4897338132,72.586768428,34.4905468354
2.1218,,,,,33.3333333333,,,,,,,,,,,,97.3192935515,99.1152599389,5.6530219652,13.197076885,45.0051072461,25.2312822489,37.2711933144,68.5457645701,20.640631336,84.0432383648,38.4976830523,59.8175259262,24.487076371,72.5839143581,34.4943369975
2.1243,,,,,,69.0476190476,,,,,,,,0,,,97.3182021874,99.1158980284,5.6512229914,13.1950639377,45.0022094351,25.2285452865,37.2679174262,68.543199055,20.6383955787,84.0408585357,38.4944283523,59.8143660545,24.4844190295,72.5810601693,34.4981271319
2.1303,,,77.6595744681,,,,,,,,,,,,,,97.3171103909,99.1165359297,5.6494241883,13.1930510647,44.999311624,25.2258084149,37.2646415924,68.5406335399,20.6361599568,84.0384787066,38.4911736524,59.8112061829,24.4817617599,72.5782059211,34.5019172662
2.1337,,,,,,,,,,,,,64.7058823529,,,,97.3116488143,99.119721767,5.6404327327,13.1829883331,44.9848234302,25.2121252377,37.2482637286,68.5278058713,20.6249838113,84.0265774484,38.4749009815,59.7954064167,24.4684765911,72.5639335505,34.5208677713
2.1354,,,78.7234042553,,,,,,,76.4705882353,,,,,,,97.3061820488,99.1229019591,5.6314455473,13.1729282004,44.9703360195,25.1984441497,37.2318880402,68.5149780169,20.6138108143,84.0146736248,38.458629232,59.779605753,24.4551934213,72.5496592778,34.5398179987
2.1396,,,,,,69.0476190476,,,,,,,,,10.5263157895,,97.3007096623,99.1260763179,5.6224626322,13.1628707036,44.9558494702,25.1847651508,37.2155144727,68.5021499767,20.602640966,84.0027672357,38.4423584037,59.7638043551,24.4419122646,72.535383103,34.5587680039
2.1447,,,,9,,,,,,,,,,,,,97.2952323032,99.1292450316,5.6134839951,13.1528158057,44.9413638606,25.1710882409,37.1991430263,68.4893217507,20.591474334,83.9908582812,38.4260884966,59.7480022228,24.4286330925,72.5211050262,34.5777177036
2.1473,,,,,,,66.6666666667,,,,,,,,,50.9433962264,97.2677655148,99.1450022292,5.5686550614,13.1025805957,44.8689488117,25.102734983,37.1173182069,68.4251974368,20.5356887757,83.9312739704,38.3447526881,59.6689795678,24.3622672585,72.4496863184,34.6724623702
2.1498,,,77.6595744681,,,,,,,82.3529411765,,,,,,,97.2401664136,99.1606157579,5.5239335206,13.0524108392,44.7965556893,25.0344339983,37.0355473911,68.3610195159,20.4799825762,83.8716249198,38.263440003,59.5899375761,24.2959515404,72.3782204445,34.7672004275
2.154,,,,,,69.0476190476,,,,,,,,,,,97.2124352158,99.1760858058,5.4793198457,13.0023066476,44.7241847282,24.9661854231,36.9538308507,68.2967053943,20.4243557694,83.8119111294,38.1821507178,59.510876411,24.229686039,72.3067076125,34.8619317645
2.1557,,88.8888888889,,,,,,,,,,,,,,,97.1845721377,99.1914120907,5.4348145837,12.9522680581,44.6518359284,24.8979893481,36.8721689665,68.2322400213,20.368808389,83.7521329011,38.1008848325,59.4317961539,24.1634708837,72.2351480305,34.9566563257
2.1566,,,,,,,,50,18.4615384615,,,,,,,,97.1579718681,99.2058435261,5.3926225506,12.9047776648,44.5831042046,24.8332319497,36.7946172245,68.1708567225,20.3160956808,83.6952667566,38.0236804819,59.3566294088,24.1005938996,72.1671023387,35.0466659624
2.1591,,,,,,,66.6666666667,,,,,,,,,,97.13125269,99.2201451232,5.3505293814,12.8573467106,44.5143926843,24.7685221921,36.7171153528,68.1093508803,20.263454646,83.638342814,37.9464976885,59.2814457747,24.0377625736,72.0990147414,35.1366693509
2.1659,,,,,,,,,,,,,,,,49.0566037736,97.1044146033,99.2343170702,5.3085355453,12.8099751955,44.4457016026,24.7038602116,36.6396636234,68.0477233308,20.2108852847,83.5813615262,37.8693366368,59.2062454964,23.9749770207,72.0308854167,35.2266664357
2.1702,,,76.5957446809,,,70.2380952381,,,,,,,,,,,97.0774578244,99.2483591788,5.2666415234,12.7626632309,44.3770309594,24.6392461444,36.5622623081,67.9859747244,20.158387563,83.5243227422,37.792197511,59.1310286554,23.9122373272,71.962714543,35.3166571057
2.1719,,,,,,,67.7777777778,,,,,,,,,,96.9408954904,99.3166228057,5.0586856643,12.5269991152,44.0339884723,24.3168975508,36.1760202653,67.6754436172,19.8969738525,83.2382776976,37.4068358366,58.7547025385,23.5992305467,71.6212424384,35.7665122614
2.1744,,,,,34.7826086957,,,,,,,,,,,,96.8013792524,99.3816405686,4.8532996263,12.2928345282,43.6914727673,23.9957625491,35.7910751231,67.3620024982,19.6373509281,82.9508329753,37.022046169,58.3779876486,23.2873860834,71.2787559503,36.2161977158
2.1753,,,77.6595744681,,,,66.6666666667,,,,,10,,,,,96.6589225147,99.4434110563,4.6505490344,12.0601791596,43.3494962173,23.6758552633,35.4074564665,67.0457459461,19.3795182144,82.6620152864,36.637849513,58.0009042198,22.9767172537,70.9352757046,36.6657052213
2.1795,,,,8,,,,,,,,,,,,,96.5135384653,99.501933422,4.4505030933,11.8290430337,43.0080711167,23.3571902719,35.0251924123,66.7267671459,19.1234751357,82.3718513416,36.2542672416,57.6234723232,22.6672377622,70.5908223272,37.1150266691
2.1905,,,76.5957446809,,,,67.7777777778,,,,,,,,,,96.2889442582,99.5839887013,4.1543054709,11.4836146507,42.49461236,22.8793420654,34.4517383845,66.2411267635,18.7409981671,81.9320901627,35.677417386,57.054068984,22.2031301679,70.0699383843,37.7917844747
2.1922,,,,,,,,48.5294117647,,,,,,,,,96.0577787336,99.6586636128,3.8646834958,11.1416994861,41.9824749832,22.4044015381,33.8815085798,65.7498209537,18.3625834262,81.48942188,35.1020878766,56.4839887801,21.7418053561,69.5469612707,38.4680741647
2.1965,,,,,,,66.6666666667,,,,,,,,,,95.8200894549,99.725957498,3.5819266618,10.8033394926,41.4717000984,21.9324234154,33.314584901,65.2531511046,17.9882303375,81.0439358313,34.5283565596,55.9133006543,21.283315528,69.0219611855,39.14386883
2.1982,,,,,,,,50,,,,,,,,,95.5759244178,99.7858711095,3.3063487,10.4685798898,40.9623283476,21.4634647848,32.751043921,64.7514120079,17.6179391042,80.595720751,33.9563040446,55.3420733865,20.8277153868,68.4950081795,39.8191419506
2.1999,,,,,33.3333333333,70.2380952381,67.7777777778,,,,,,,,,,95.3408392358,99.8354055584,3.0544574561,10.1576105921,40.4854168574,21.0259832884,32.2251051733,64.2759959661,17.2739881095,80.1725071561,33.4208332557,54.8053463135,20.4026554893,67.9985622568,40.452625455
2.205,,,,,,,68.8888888889,,,,,,,,,,95.1001305453,99.8784386827,2.8094949303,9.8499015717,40.0098111636,20.5912675024,31.7022686649,63.7965971232,16.9336197705,79.7470373263,32.8869864541,54.2682619611,19.9802432984,67.5005146181,41.0856048819
2.2101,,,75.5319148936,,,,67.7777777778,,,,,,,,,,94.8538400725,99.9149737753,2.5717861324,9.5454999047,39.5355445475,20.1593715167,31.1825888344,63.3134420778,16.5968364232,79.3193824905,32.3548373404,53.7308776864,19.5605314898,67.0009232477,41.7180591261
2.216,,,,7,,,,,,,,,,,,,94.6020099757,99.94501507,2.3416794247,9.2444563056,39.0626501336,19.7303522367,30.6661172926,62.8267521327,16.2636414195,78.8896134247,31.8244622864,53.1932512547,19.143575529,66.4998461298,42.349967416
2.2219,,,,,,,,,20,,,,,,,,94.3591328261,99.9674286456,2.1316798406,8.963280959,38.6173351595,19.3278784721,30.1813482735,62.364067973,15.9522682152,78.4818589099,31.3252728024,52.6853428247,18.7523823551,66.025313696,42.9462261883
2.2236,,,76.5957446809,,,,,,,,,,,,,,94.1113899396,99.9840599938,1.929125332,8.6851984505,38.1733015497,18.9280763171,29.6995257373,61.8986010831,15.6441037256,78.0723401223,30.8278056037,52.1773190274,18.3637510794,65.5495569939,43.5419627217
2.2253,,,,,34.7826086957,,,,,,,,,,,,93.8588189346,99.994914948,1.7343678372,8.4102615735,37.7305771819,18.5310012239,29.2206893845,61.4305246406,15.3391534016,77.6611153126,30.3321329166,51.6692292245,17.9777363478,65.0726251513,44.1371602153
2.2279,,,75.5319148936,,,71.4285714286,,,,,,,,,,,93.601456997,100,1.547777741,8.1385265743,37.2891902473,18.1367113698,28.7448775017,60.9600077349,15.0374235743,77.2482424298,29.838329547,51.1611230221,17.594395639,64.5945675037,44.7318021184
2.233,,,,,,,,,,,,,70.5882352941,,,,93.3553639122,99.9995271251,1.3802826566,7.8862316137,36.8757991979,17.768910943,28.3006930913,60.5159333615,14.7569218454,76.8589437386,29.3762280184,50.6838431303,17.2367789761,64.144503583,45.2898819881
2.2381,,,,,,,,51.4705882353,,,,,,,,,93.1051088129,99.9939753137,1.2206713761,7.6368678806,36.4636367326,17.4036751269,27.8592417058,60.0699847889,14.4792756101,76.4682885298,28.915911881,50.2066351187,16.8816279771,63.6935310237,45.8474437288
2.2423,,,,,,,,,,,,,,10,,,92.8507241286,99.9833516223,1.0692876889,7.390491213,36.0527265791,17.0410593285,27.4205542354,59.6222922718,14.2044926217,76.0763240377,28.4574506895,49.7295412505,16.5289977626,63.2416911963,46.404474122
2.2457,,,,,,,68.8888888889,,18.4615384615,88.2352941176,,,64.7058823529,,,50.9433962264,92.5922427213,99.9676635777,0.9264832428,7.1471604818,35.6430924647,16.6811212708,26.9846607002,59.1729834634,13.9325815472,75.6830968931,28.0009164861,49.2526044417,16.1789459406,62.7890257093,46.9609601714
2.2491,,,74.4680851064,6,,,,,,,,,,,,,92.3448044568,99.9482403292,0.8000157152,6.9205757091,35.258049611,16.3442517665,26.5762541489,58.747973374,13.6788426151,75.3112183396,27.5722942669,48.8030957496,15.8513067697,62.3615003845,47.4851462975
2.255,,,,,,,,,,,,,,0,,,92.0937814246,99.9243291909,0.6817938513,6.6968081382,34.8741829531,16.0098687585,26.1703838603,58.3217390581,13.4276738712,74.9382970075,27.1455161228,48.3538018822,15.5260657177,61.9333134561,48.0088263743
2.2635,,,,,,,,,,82.3529411765,,,,,,,91.8392021627,99.8959378778,0.5721153168,6.4759142752,34.4915133209,15.6780266544,25.7670755037,57.8943802041,13.1790843889,74.5643716803,26.7206486606,47.904760044,15.2032771139,61.5045004399,48.5319898772
2.2661,,94.4444444444,,,,,,50,,,,,,,,,91.5810952091,99.8630744812,0.4712720184,6.2579527089,34.1100613096,15.3487813605,25.3663546399,57.4659944565,12.9330838848,74.1894805379,26.2977604215,47.4560078478,14.8829970855,61.07509703,49.0546263925
2.2701,,,,,,,,,,,,,,,12.2807017544,,91.3294103969,99.8272347764,0.3828351493,6.0510295219,33.7441527794,15.034448504,24.983200914,57.052870616,12.6988071831,73.8278396259,25.8927418479,47.0244747451,14.5772084756,60.6613506297,49.5570615951
2.272,,,,,,,,48.5294117647,,,,,,,,,91.0745118116,99.7872694118,0.3030831957,5.8469333343,33.3794104996,14.7226266226,24.6024906171,56.6389672914,12.4669468272,73.4653732437,25.489685362,46.5932795852,14.2738494633,60.2471230874,50.0589902208
2.2754,,,,,36.231884058,,,,,,,,,,,,90.816425613,99.7431865729,0.2322399492,5.6457207339,33.0158537343,14.4133695337,24.2242474061,56.22436559,12.2375123985,73.1021150439,25.088656281,46.1624572069,13.9729740475,59.832446947,50.5604033556
2.278,,,,,,,68.8888888889,50,,,,,,,,,90.5551781771,99.6949950098,0.1705098048,5.4474492365,32.6535019039,14.1067319628,23.8484949383,55.8091453184,12.0105136136,72.7380985283,24.6897211192,45.7320431013,13.674637176,59.417354871,51.0612922242
2.2839,,,,5,,,,,20,,,,,,,,90.2894416202,99.642426672,0.1178323038,5.2511899662,32.290537935,13.8012275983,23.4733620155,55.3912647671,11.7848224879,72.3714964951,24.2909313315,45.2998834744,13.3773945301,58.9997622183,51.5641959034
2.2898,,,,,,72.619047619,,,,,,,,,,,90.0205665267,99.5857261827,0.0747037166,5.0580201332,31.9288314461,13.4984822682,23.1007943967,54.9729152248,11.5616116962,72.0041954531,23.8943939188,44.8682091407,13.082829718,58.5818165182,52.0665524063
2.2924,,,73.4042553191,,,,,,,,,,,,,,89.74858057,99.5249034206,0.0412515307,4.8679989834,31.5684028758,13.1985528325,22.7308170441,54.55417241,11.3408907858,71.636228904,23.5001782517,44.4370574679,12.7909998876,58.163551741,52.5683530688
2.2949,,,,,,,,,,88.2352941176,,,,,,,89.4735118557,99.4599683591,0.0175704988,4.6811852953,31.2092728976,12.9014960153,22.3634550289,54.1351102762,11.1226690673,71.2676298969,23.1083537006,44.0064661504,12.5019620575,57.7450021541,53.0695893932
2.3026,,,,,,,70,,,,,,,,,,89.1732226432,99.3852867674,0.0030455198,4.4832354337,30.8231693535,12.5841906718,21.9699495378,53.6825700931,10.8899713139,70.8691546029,22.6882467288,43.5424308114,12.1932208746,57.2930100696,53.609896892
2.3085,,,,,,,68.8888888889,,,,,,,,,,88.8694122249,99.3058416148,0,4.2891601846,30.4386292412,12.2703665592,21.5795519419,53.2298312763,10.660204892,70.4700225545,22.2710921013,43.0791412801,11.8878677921,56.840769999,54.1495267796
2.3144,,,72.3404255319,,,,,,,,,,,,,,88.5621164896,99.2216472021,0.0084131155,4.0990282279,30.055679499,11.9600919824,21.1922944913,52.7769807861,10.433378875,70.0702746479,21.8569746656,42.6166465917,11.585971261,56.3883258391,54.6884688092
2.3178,,,,,,72.619047619,,51.4705882353,,,,,,,,,88.2513728395,99.1327180185,0.0282151146,3.9129053402,29.6743469085,11.6534330208,20.808209218,52.324103353,10.2095011175,69.6699519304,21.4459780715,42.1549963525,11.287597748,55.935721784,55.2267127335
2.3195,,,,,,,,,,,,5,,,,,87.9356518946,99.0385934204,0.0594707807,3.7299615644,29.2927800968,11.3489604954,20.4254472762,51.8690367683,9.98748995,69.2671058697,21.0361696194,41.6919581162,10.991358702,55.4807570159,55.7669122632
2.3212,,,,4,,,68.8888888889,,,,,,,,,,87.6165241125,98.9397183392,0.1019451945,3.5511892589,28.9129016976,11.0482660819,20.0459537719,51.4141086141,9.7684678387,68.8637606033,20.6296751961,41.2298743931,10.6988046415,55.0257208002,56.3063866122
2.3272,,,,,,,,,,82.3529411765,,,,,,,87.2940284084,98.8361092398,0.1554339806,3.3766433741,28.5347393538,10.7514084114,19.6697606831,50.9593989755,9.5524378645,68.4599568764,20.2265718184,40.7687965843,10.4099943395,54.5706584603,56.8451258666
2.3306,,,,,,,,,,,,,70.5882352941,,,,86.9682034819,98.7277830577,0.219696592,3.206374205,28.1583207867,10.4584425729,19.2968992806,50.5049858939,9.3394013815,68.055734529,19.8269332789,40.3087764175,10.1249830172,54.1156154981,57.3831202237
2.3348,,,71.2765957447,,,,,,,,,,,,,,86.6322536025,98.6123721253,0.2961135823,3.0370440326,27.7759509983,10.1634896721,18.9198005857,50.0415678671,9.125049114,67.6427691392,19.422682663,39.8403949802,9.8380532803,53.6512368852,57.9314534188
2.3399,,,,,,,70,,,,,,,,,,86.2929189378,98.4920842585,0.383151921,2.8722592881,27.3954559969,9.8726950557,18.5462367022,49.5786171592,8.9138120167,67.229450925,19.0221854222,39.3732244095,9.5551850964,53.1869743299,58.4789905091
2.3425,,,,,,,,,,88.2352941176,,,,,,,85.9502418626,98.3669390272,0.4804743539,2.7120572203,27.0168649917,9.5861047298,18.1762384661,49.1162105107,8.7056852821,66.8158212354,18.6255078867,38.9073199414,9.2764243536,52.7228761874,59.0257214697
2.3442,,,72.3404255319,,,73.8095238095,,,21.5384615385,,,,,,,52.8301886792,85.6042658325,98.2369564716,0.5877284851,2.5564695722,26.6402068001,9.3037600676,17.8098356799,48.6544229899,8.5006619019,66.4019208157,18.2327121491,38.4427366488,9.0018123813,52.258990753,59.5716364977
2.356,,,71.2765957447,,,,,,,,,,,,,,85.241822485,98.0969882199,0.7091309816,2.3999303823,26.2514412323,9.015313067,17.4334689422,48.1759816395,8.2911905034,65.9721940044,17.8292930575,37.9621168994,8.7212866062,51.777916317,60.1372324601
2.3586,,,,3,,,,,,,,,,,,,84.875922791,97.9518573897,0.8404244129,2.2484111531,25.8648193633,8.7315135662,17.0610344016,47.6983645541,8.0850384614,65.5422637682,17.4301750268,37.4830395956,8.445303512,51.2971763234,60.7019287919
2.3637,,,,,,,,,,,,,,,10.5263157895,,84.5066160433,97.8015882548,0.9811993567,2.1019294303,25.4803722034,8.4523927202,16.6925608272,47.2216489386,7.8821912856,65.1121741725,17.035412503,37.0055651949,8.1738941031,50.8168240608,61.2657149404
2.3735,,,,,37.6811594203,,,,,,,,,,,,84.1339526161,97.6462055599,1.131051406,1.9604972725,25.0981304495,8.1779770062,16.3280747586,46.7459094899,7.6826322848,64.6819680754,16.6450551418,36.529753584,7.9070845374,50.3369124611,61.8285805476
2.3764,,,70.2127659574,,,,,,,,,,,10,,,83.7373617668,97.4768279875,1.2984810672,1.8168215505,24.6974422354,7.8937006431,15.9480365419,46.2453341377,7.4757200373,64.2281956338,16.2382074174,36.0298313586,7.6307151402,49.831334858,62.4211678737
2.3891,,,,,,,70,,,,,,,,,,83.3371526391,97.3018222061,1.4751139678,1.6787715927,24.2992747761,7.6147014196,15.5724877974,45.7460079111,7.2724201034,63.7743904451,15.8363557482,35.53189314,7.359505088,49.3263668183,63.0127081949
2.3925,,,,,,,,,,,,,,0,,,82.9333857684,97.1212197343,1.6605174064,1.5463444995,23.9036619012,7.3409944592,15.2014528892,45.2480104307,7.0727066172,63.3206009509,15.4395417749,35.0360064841,7.0934691638,48.8220687929,63.6031899032
